Id,Sales
6028,185095057.36902037
6029,185086717.9221547
6030,185078368.91551095
6031,185070019.90886724
6032,185061670.90222344
6033,185088641.39680174
6034,185079136.43324962
6035,185074836.81994224
6036,185066487.8132985
6037,185058138.80665475
6038,185049789.800011
6039,185041440.79336727
6040,185068531.57796413
6041,185062271.14145067
6042,185054847.29326278
6043,185046498.286619
6044,185038149.2799753
6045,185029800.27333152
6046,185021451.26668778
6047,185048421.76126608
6048,185042161.32475263
6049,183228080.2631674
6050,183219731.25652367
6051,183211382.24987993
6052,183203033.24323615
6053,183230808.60411212
6054,183224548.16759866
6055,183216199.16095495
6056,183207850.1543112
6057,183199501.1455279
6058,183191152.1388842
6059,183182803.1322404
6060,183210698.78527448
6061,183204438.34876108
6062,183196209.63427547
6063,183187860.62763172
6064,183179511.620988
6065,183171162.6143442
6066,183162804.05006197
6067,183190579.41093794
6068,183184318.97442448
6069,183175969.96778077
6070,183167620.961137
6071,183159271.95449325
6072,183150922.94784954
6073,183142573.9412058
6074,183170469.59423986
6075,183164209.15772644
6076,183155980.44324085
6077,183147640.99637514
6078,183139291.98973143
6079,183130942.98308766
6080,183122593.97644392
6081,183150369.33731985
6082,183144108.90080643
6083,183135759.8941627
6084,183127410.88751894
6085,183119061.8808752
6086,183111517.74052915
6087,183103168.73388538
6088,183130259.51848227
6089,183123999.08196878
6090,183116575.2337809
6091,183108226.22713715
6092,183099877.2204934
6093,183091528.21384966
6094,183083179.20720592
6095,183110149.7017842
6096,183103889.26527077
6097,51629320.45446754
6098,51620971.44782381
6099,51612622.44118006
6100,51604273.43453632
6101,51632048.795412265
6102,51625788.35889883
6103,51618244.21855276
6104,51609895.21190901
6105,51601546.20312572
6106,51593197.19648199
6107,51584848.189838246
6108,51611938.97657465
6109,51605678.54006122
6110,51598254.69187328
6111,51589905.68522954
6112,51581556.678585805
6113,51573207.67194206
6114,51564849.1076598
6115,51591819.60223808
6116,51585559.16572464
6117,51578015.02537858
6118,51569666.018734835
6119,51561317.01209109
6120,51552968.00544734
6121,51544618.9988036
6122,51571709.78554001
6123,51565449.34902659
6124,51558025.50083865
6125,51549686.05397297
6126,51541337.047329225
6127,51532988.040685475
6128,51524639.03404173
6129,51551609.52862001
6130,51545349.09210658
6131,51537804.9517605
6132,51529455.945116766
6133,51521106.938473016
6134,51512757.93182927
6135,51504408.92518554
6136,51531499.70978241
6137,51525239.27326897
6138,51517815.42508104
6139,51509466.41843729
6140,51501117.41179355
6141,51492768.4051498
6142,51484419.39850607
6143,51511389.89308433
6144,51505129.4565709
6145,182601454.64562657
6146,182593105.63898283
6147,182584756.63233906
6148,182576407.62569535
6149,182604182.98657128
6150,182597922.55005786
6151,182589573.54341412
6152,182581224.53677034
6153,182572875.5279871
6154,182564526.52134332
6155,182556177.5146996
6156,182584073.16773364
6157,182577812.73122025
6158,182569584.01673466
6159,182561235.0100909
6160,182552886.00344718
6161,182544536.9968034
6162,182534087.97321433
6163,182561863.33409026
6164,182555602.89757684
6165,182547253.8909331
6166,182538904.88428932
6167,182530555.8776456
6168,182522206.87100184
6169,182513857.86435813
6170,182541753.51739222
6171,182535493.08087873
6172,182527264.36639315
6173,182518924.91952747
6174,182510575.91288376
6175,182502226.90624002
6176,182493877.89959624
6177,182521653.26047218
6178,182515392.82395875
6179,182507043.817315
6180,182498694.8106713
6181,182490345.80402753
6182,182482801.66368145
6183,182474452.65703773
6184,182501543.4416346
6185,182495283.00512114
6186,182487859.1569332
6187,182479510.15028948
6188,182471161.14364576
6189,182462812.137002
6190,182454463.13035825
6191,182481433.62493652
6192,182475173.1884231
6193,181836681.63005984
6194,181828332.62341613
6195,181819983.61677235
6196,181811634.6101286
6197,181839409.97100458
6198,181833149.53449115
6199,181824800.5278474
6200,181816451.52120364
6201,181808102.51242036
6202,181799753.5057766
6203,181791404.4991329
6204,181819300.15216693
6205,181813039.71565354
6206,181804811.00116792
6207,181796461.99452418
6208,181788112.98788047
6209,181779763.98123667
6210,181771405.41695443
6211,181799180.7778304
6212,181792920.34131697
6213,181784571.33467323
6214,181776222.32802945
6215,181767873.3213857
6216,181759524.31474197
6217,181751175.30809826
6218,181779070.96113232
6219,181772810.52461886
6220,181764581.81013328
6221,181756242.3632676
6222,181747893.3566239
6223,181739544.34998012
6224,181731195.34333637
6225,181758970.7042123
6226,181752710.26769888
6227,181744361.26105514
6228,181736012.2544114
6229,181727663.24776766
6230,181720119.10742158
6231,181711770.10077783
6232,181738860.88537472
6233,181732600.44886124
6234,181725176.60067332
6235,181716827.5940296
6236,181708478.58738586
6237,181700129.58074212
6238,181691780.57409838
6239,181718751.06867662
6240,181712490.63216323
6241,58267360.49645242
6242,58259011.48980868
6243,58250662.48316493
6244,58242313.4765212
6245,58270088.837397136
6246,58263828.400883704
6247,58255479.39423997
6248,58247130.38759622
6249,58238781.37881293
6250,58230432.37216919
6251,58222083.365525454
6252,58249979.01855953
6253,58243718.5820461
6254,58235489.86756049
6255,58227140.86091675
6256,58218791.85427301
6257,58210442.84762927
6258,58202084.28334701
6259,58229859.64422295
6260,58223599.20770952
6261,58215250.201065786
6262,58206901.19442204
6263,58198552.187778294
6264,58190203.18113455
6265,58181854.17449081
6266,58209749.827524886
6267,58203489.39101146
6268,58195260.67652585
6269,58186921.22966017
6270,58178572.22301643
6271,58170223.21637268
6272,58161874.20972894
6273,58189649.57060489
6274,58183389.13409146
6275,58175040.12744771
6276,58166691.12080397
6277,58158342.114160225
6278,58150797.97381415
6279,58142448.96717041
6280,58169539.75176728
6281,58163279.31525385
6282,58155855.46706591
6283,58147506.460422166
6284,58139157.45377843
6285,58130808.44713468
6286,58122459.44049094
6287,58149429.93506921
6288,58143169.49855578
6289,242199584.8716295
6290,242191235.8649858
6291,242182886.858342
6292,242175342.71799594
6293,242202313.2125742
6294,242196052.7760608
6295,242188508.63571474
6296,242180159.62907097
6297,242171810.6202877
6298,242163461.61364397
6299,242155112.6070002
6300,242182203.3937366
6301,242175942.9572232
6302,242168519.10903525
6303,242160170.1023915
6304,242151821.09574777
6305,242143472.089104
6306,242135113.52482176
6307,242162084.01940006
6308,242155823.5828866
6309,242148279.44254056
6310,242139930.43589675
6311,242131581.42925304
6312,242123232.4226093
6313,242114883.4159656
6314,242141974.202702
6315,242135713.76618853
6316,242128289.9180006
6317,242119950.47113493
6318,242111601.46449122
6319,242103252.45784745
6320,242094903.4512037
6321,242121873.94578195
6322,242112368.98222986
6323,242108069.3689225
6324,242099720.36227873
6325,242091371.355635
6326,242083022.34899125
6327,242074673.3423475
6328,242101764.1269444
6329,242095503.6904309
6330,242088079.842243
6331,242079730.83559924
6332,242071381.82895553
6333,242063032.8223118
6334,242054683.81566802
6335,242081654.3102463
6336,242075393.8737329
6337,233314539.2682197
6338,233306190.261576
6339,233297841.2549322
6340,233290297.11458614
6341,233317267.60916445
6342,233311007.172651
6343,233303463.03230494
6344,233295114.02566114
6345,233286765.0168779
6346,233278416.01023415
6347,233270067.0035904
6348,233297157.7903268
6349,233290897.35381338
6350,233283473.50562546
6351,233275124.4989817
6352,233266775.49233797
6353,233258426.4856942
6354,233250067.92141196
6355,233277038.41599023
6356,233270777.9794768
6357,233263233.83913076
6358,233254884.832487
6359,233246535.82584324
6360,233238186.8191995
6361,233229837.81255576
6362,233256928.5992922
6363,233250668.16277874
6364,233243244.31459078
6365,233234904.86772513
6366,233226555.8610814
6367,233218206.85443765
6368,233209857.8477939
6369,233236828.34237215
6370,233227323.37882003
6371,233223023.76551268
6372,233214674.75886893
6373,233206325.7522252
6374,233197976.74558142
6375,233189627.7389377
6376,233216718.52353457
6377,233210458.0870211
6378,233203034.2388332
6379,233194685.23218945
6380,233186336.2255457
6381,233177987.21890196
6382,233169638.2122582
6383,233196608.7068365
6384,233190348.27032307
6385,57266451.2683885
6386,57258102.26174477
6387,57249753.25510102
6388,57241404.24845728
6389,57269179.609333225
6390,57262919.17281979
6391,57254570.16617605
6392,57246221.15953231
6393,57237872.15074902
6394,57229523.14410528
6395,57221174.137461536
6396,57249069.79049561
6397,57242809.35398219
6398,57234580.63949657
6399,57226231.63285284
6400,57217882.626209095
6401,57209533.61956535
6402,57201175.0552831
6403,57228950.41615904
6404,57222689.9796456
6405,57214340.97300187
6406,57205991.966358125
6407,57198447.82601205
6408,57190098.8193683
6409,57181749.81272456
6410,57208840.59946097
6411,57202580.16294755
6412,57195156.31475961
6413,57186816.86789393
6414,57178467.861250184
6415,57170118.854606435
6416,57161769.8479627
6417,57188740.34254097
6418,57182479.90602754
6419,57174935.76568147
6420,57166586.759037726
6421,57158237.752393976
6422,57149888.74575023
6423,57141539.7391065
6424,57168630.52370337
6425,57162370.08718993
6426,57154946.239002
6427,57146597.23235825
6428,57138248.22571451
6429,57129899.21907077
6430,57121550.21242703
6431,57148520.70700529
6432,57142260.27049187
6433,57508903.77054613
6434,57500554.763902396
6435,57492205.757258646
6436,57483856.75061491
6437,57511632.11149085
6438,57505371.67497742
6439,57497022.66833368
6440,57488673.66168993
6441,57480324.65290665
6442,57471975.64626291
6443,57463626.639619164
6444,57491522.29265324
6445,57485261.85613981
6446,57477033.1416542
6447,57468684.135010466
6448,57460335.12836672
6449,57451986.12172298
6450,57443627.55744072
6451,57471402.91831667
6452,57465142.48180323
6453,57456793.475159496
6454,57448444.468515754
6455,57440095.46187201
6456,57431746.45522826
6457,57423397.44858452
6458,57451293.101618595
6459,57445032.66510518
6460,57436803.95061957
6461,57428464.503753886
6462,57420115.49711014
6463,57411766.49046639
6464,57403417.48382266
6465,57431192.8446986
6466,57424932.40818517
6467,57416583.40154143
6468,57408234.394897684
6469,57399885.388253935
6470,57392341.24790786
6471,57383992.24126413
6472,57411083.025860995
6473,57404822.589347556
6474,57397398.741159625
6475,57389049.734515876
6476,57380700.72787214
6477,57372351.72122839
6478,57364002.714584656
6479,57390973.20916292
6480,57384712.7726495
6481,59716530.81249529
6482,59708181.80585155
6483,59699832.7992078
6484,59691483.792564064
6485,59719259.153440006
6486,59712998.716926575
6487,59704649.71028283
6488,59696300.70363909
6489,59687951.6948558
6490,59679602.68821206
6491,59671253.68156832
6492,59699149.33460239
6493,59692888.89808897
6494,59684660.183603354
6495,59676311.17695962
6496,59667962.17031588
6497,59659613.163672134
6498,59651254.59938988
6499,59679029.96026582
6500,59672769.523752384
6501,59664420.51710866
6502,59656071.51046491
6503,59647722.503821164
6504,59639373.497177415
6505,59631024.49053368
6506,59658920.143567756
6507,59652659.70705433
6508,59644430.992568724
6509,59636091.54570304
6510,59627742.539059296
6511,59619393.532415554
6512,59611044.52577181
6513,59638819.88664775
6514,59632559.45013433
6515,59624210.44349058
6516,59615861.43684684
6517,59607512.43020309
6518,59599968.289857015
6519,59591619.28321328
6520,59618710.06781015
6521,59612449.63129671
6522,59605025.78310878
6523,59596676.77646503
6524,59588327.76982129
6525,59579978.76317755
6526,59571629.75653381
6527,59598600.25111207
6528,59592339.81459865
6529,893690.0651299453
6530,902039.0717736877
6531,910388.0784174302
6532,918737.0850611731
6533,890961.7241852309
6534,897222.1606986619
6535,905571.1673424044
6536,913920.1739861468
6537,922269.1827694324
6538,930618.1894131749
6539,938967.1960569177
6540,911071.5430228371
6541,917331.9795362676
6542,925560.6940218717
6543,933909.7006656145
6544,942258.707309357
6545,950607.7139530993
6546,958966.278235358
6547,931190.9173594158
6548,937451.3538728468
6549,945800.3605165897
6550,954149.3671603317
6551,961693.5075064058
6552,970042.5141501483
6553,978391.5207938912
6554,951300.7340574793
6555,957561.1705709099
6556,964985.0187588449
6557,973324.4656245295
6558,981673.4722682718
6559,990022.4789120144
6560,998371.4855557572
6561,971400.9909774839
6562,977661.4274909148
6563,985205.567836989
6564,993554.5744807309
6565,1001903.5811244738
6566,1010252.5877682167
6567,1018601.5944119592
6568,991510.80981509
6569,997771.246328521
6570,1005195.0945164558
6571,1013544.1011601987
6572,1021893.1078039411
6573,1030242.1144476834
6574,1038591.1210914265
6575,1011620.626513153
6576,1017881.0630265841
6577,175213221.0705538
6578,175204872.06391004
6579,175196523.0572663
6580,175188978.91692024
6581,175215949.4114985
6582,175209688.9749851
6583,175202144.83463898
6584,175193795.82799524
6585,175185446.81921196
6586,175177097.81256822
6587,175168748.8059245
6588,175195839.59266087
6589,175189579.15614745
6590,175182155.30795953
6591,175173806.30131578
6592,175165457.29467204
6593,175157108.2880283
6594,175148749.72374603
6595,175175720.2183243
6596,175169459.78181088
6597,175161915.6414648
6598,175153566.63482106
6599,175145217.62817731
6600,175136868.62153357
6601,175128519.61488983
6602,175155610.40162626
6603,175149349.9651128
6604,175141926.11692488
6605,175133586.67005917
6606,175125237.66341546
6607,175116888.65677175
6608,175108539.65012795
6609,175135510.14470625
6610,175128093.75128442
6611,175121705.56784675
6612,175113356.56120303
6613,175105007.55455923
6614,175096658.54791552
6615,175088309.54127178
6616,175115400.32586864
6617,175109139.8893552
6618,175101716.04116726
6619,175093367.03452352
6620,175085018.0278798
6621,175076669.02123603
6622,175068320.0145923
6623,175095290.50917056
6624,175089030.07265714
6625,241072002.11753327
6626,241063653.11088952
6627,241055304.10424575
6628,241046955.097602
6629,241074730.45847794
6630,241068470.02196455
6631,241060121.0153208
6632,241051772.00867704
6633,241043422.99989375
6634,241035073.99325004
6635,241026724.98660627
6636,241054620.63964036
6637,241048360.20312694
6638,241040936.35493898
6639,241032587.34829527
6640,241024238.3416515
6641,241015889.33500776
6642,241009621.23003232
6643,241037396.5909083
6644,241031136.15439487
6645,241022787.14775112
6646,241014438.14110738
6647,241006089.1344636
6648,240997740.1278199
6649,240989391.12117615
6650,241017286.77421024
6651,241011026.3376968
6652,241002797.62321118
6653,240994458.1763455
6654,240986109.16970178
6655,240977760.16305804
6656,240969411.15641427
6657,240997186.5172902
6658,240990926.08077678
6659,240982577.07413307
6660,240974228.0674893
6661,240965879.06084555
6662,240957530.0542018
6663,240949181.04755807
6664,240977076.69845262
6665,240970816.26193917
6666,240962587.54745358
6667,240954238.5408098
6668,240945889.5341661
6669,240937540.52752236
6670,240929191.52087858
6671,240956966.88175455
6672,240950706.44524112
6673,53551614.66399572
6674,53543265.65735198
6675,53534916.650708236
6676,53527372.51036217
6677,53554343.004940435
6678,53548082.56842701
6679,53540538.42808094
6680,53532189.42143719
6681,53523840.4126539
6682,53515491.406010166
6683,53507142.39936642
6684,53534233.18610283
6685,53527972.7495894
6686,53520548.90140146
6687,53512199.89475772
6688,53503850.88811398
6689,53495501.88147024
6690,53487143.31718798
6691,53514113.81176626
6692,53507853.37525282
6693,53500309.234906755
6694,53491960.228263006
6695,53483611.22161927
6696,53475262.21497552
6697,53466913.20833178
6698,53494003.995068185
6699,53487743.55855477
6700,53480319.71036682
6701,53471980.263501145
6702,53463631.2568574
6703,53455282.25021365
6704,53446933.24356991
6705,53473903.73814819
6706,53464398.77459606
6707,53460099.16128868
6708,53451750.154644944
6709,53443401.148001194
6710,53435052.14135745
6711,53426703.13471371
6712,53453793.919310585
6713,53447533.482797146
6714,53440109.63460921
6715,53431760.627965465
6716,53423411.62132173
6717,53415062.61467798
6718,53406713.608034246
6719,53433684.10261251
6720,53427423.66609908
6721,57654283.08381741
6722,57645934.077173665
6723,57637585.07052992
6724,57629236.06388619
6725,57657011.42476212
6726,57650750.98824869
6727,57642401.981604956
6728,57634052.97496121
6729,57625703.96617792
6730,57617354.959534176
6731,57609005.95289044
6732,57636901.60592452
6733,57630641.169411086
6734,57622412.45492548
6735,57614063.448281735
6736,57605714.44163799
6737,57597365.43499426
6738,57589006.870712
6739,57616782.23158794
6740,57610521.79507451
6741,57602172.78843077
6742,57593823.78178702
6743,57585474.77514328
6744,57577125.76849954
6745,57568776.761855796
6746,57596672.41488987
6747,57590411.97837645
6748,57582183.26389084
6749,57573843.81702516
6750,57565494.81038142
6751,57557145.80373767
6752,57548796.79709393
6753,57576572.15796988
6754,57570311.721456446
6755,57561962.714812696
6756,57553613.70816896
6757,57545264.70152521
6758,57537720.56117914
6759,57529371.5545354
6760,57556462.339132264
6761,57550201.90261883
6762,57542778.054430895
6763,57534429.04778715
6764,57526080.04114342
6765,57517731.03449967
6766,57509382.027855925
6767,57536352.5224342
6768,57530092.085920766
6769,184474802.2170576
6770,184466453.21041384
6771,184458104.2037701
6772,184450560.06342402
6773,184477530.5580023
6774,184471270.12148887
6775,184463725.9811428
6776,184455376.97449905
6777,184447027.96571577
6778,184438678.95907202
6779,184430329.95242828
6780,184457420.73916465
6781,184451160.30265126
6782,184443736.45446333
6783,184435387.44781956
6784,184427038.44117585
6785,184418689.4345321
6786,184410330.87024984
6787,184437301.3648281
6788,184431040.9283147
6789,184423496.7879686
6790,184415147.78132483
6791,184406798.77468112
6792,184398449.76803738
6793,184390100.76139364
6794,184417191.54813007
6795,184410931.1116166
6796,184403507.2634287
6797,184395167.81656298
6798,184386818.80991927
6799,184378469.80327553
6800,184370120.79663175
6801,184397091.29121006
6802,184387586.3276579
6803,184383286.71435055
6804,184374937.7077068
6805,184366588.70106304
6806,184358239.6944193
6807,184349890.68777558
6808,184376981.47237244
6809,184370721.035859
6810,184363297.18767107
6811,184354948.18102732
6812,184346599.1743836
6813,184338250.16773984
6814,184329901.1610961
6815,184356871.65567437
6816,184350611.21916094
6817,47055312.16253865
6818,47046963.15589491
6819,47038614.14925116
6820,47030265.14260743
6821,47058040.50348336
6822,47051780.06696994
6823,47043431.060326196
6824,47035082.05368245
6825,47026733.04489916
6826,47018384.03825542
6827,47010035.03161168
6828,47037930.68464576
6829,47031670.248132326
6830,47023441.53364672
6831,47015092.527002975
6832,47006743.52035924
6833,46998394.5137155
6834,46990035.94943324
6835,47017811.31030918
6836,47011550.87379575
6837,47004006.73344968
6838,46995657.72680593
6839,46987308.7201622
6840,46978959.71351845
6841,46970610.706874706
6842,46997701.49361111
6843,46991441.057097696
6844,46984017.20890975
6845,46975677.762044065
6846,46967328.75540033
6847,46958979.74875658
6848,46950630.74211284
6849,46977601.23669112
6850,46971340.800177686
6851,46963796.659831606
6852,46955447.65318786
6853,46947098.64654412
6854,46938749.63990038
6855,46930400.63325664
6856,46957491.417853504
6857,46951230.98134007
6858,46943807.13315214
6859,46935458.12650839
6860,46927109.11986466
6861,46918760.11322091
6862,46910411.106577165
6863,46937381.60115544
6864,46931121.16464201
6865,241433368.4146735
6866,241425019.4080298
6867,241416670.40138602
6868,241408321.39474228
6869,241436096.75561824
6870,241429836.3191048
6871,241421487.31246108
6872,241413138.30581728
6873,241404789.29703403
6874,241396440.29039028
6875,241388091.28374654
6876,241415986.9367806
6877,241409726.50026718
6878,241402302.65207925
6879,241393953.6454355
6880,241385604.63879177
6881,241377255.63214803
6882,241366806.60855892
6883,241393777.10313722
6884,241387516.66662377
6885,241379972.52627772
6886,241371623.51963395
6887,241363274.5129902
6888,241354925.5063465
6889,241346576.49970272
6890,241373667.28643915
6891,241367406.84992573
6892,241359983.00173777
6893,241351643.5548721
6894,241343294.54822835
6895,241334945.5415846
6896,241326596.53494087
6897,241353567.02951914
6898,241347306.59300572
6899,241339762.45265964
6900,241331413.4460159
6901,241323064.43937215
6902,241314715.43272838
6903,241306366.42608467
6904,241333457.21068153
6905,241327196.77416807
6906,241319772.92598015
6907,241311423.9193364
6908,241303074.9126927
6909,241294725.90604892
6910,241286376.89940518
6911,241313347.39398345
6912,241307086.95747003
6913,2842587.0590368523
6914,2850936.0656805946
6915,2859285.0723243374
6916,2867634.07896808
6917,2839858.718092138
6918,2846119.154605569
6919,2854468.1612493116
6920,2862817.1678930544
6921,2871166.17667634
6922,2879515.1833200827
6923,2887864.189963825
6924,2859968.536929744
6925,2866228.973443175
6926,2873652.8216311103
6927,2882001.8282748526
6928,2890350.8349185954
6929,2898699.841562338
6930,2907058.4058445967
6931,2880087.911266323
6932,2886348.3477797536
6933,2893892.4881258276
6934,2902241.4947695704
6935,2910590.501413313
6936,2918939.508057056
6937,2927288.514700798
6938,2900197.7279643863
6939,2906458.1644778172
6940,2913882.012665753
6941,2922221.459531436
6942,2930570.466175179
6943,2938919.472818922
6944,2947268.4794626646
6945,2920297.984884391
6946,2926558.421397822
6947,2934102.561743896
6948,2942451.5683876383
6949,2950800.575031381
6950,2959149.581675124
6951,2967498.588318866
6952,2940407.803721997
6953,2946668.240235428
6954,2954092.0884233634
6955,2962441.0950671057
6956,2970790.1017108485
6957,2979139.108354591
6958,2987488.1149983336
6959,2960517.6204200606
6960,2966778.0569334915
6961,186173901.10390726
6962,186165552.09726354
6963,186157203.09061977
6964,186149658.9502737
6965,186176629.44485196
6966,186170369.00833854
6967,186162824.8679925
6968,186154475.86134872
6969,186146126.85256544
6970,186137777.8459217
6971,186129428.83927795
6972,186156519.62601435
6973,186150259.18950093
6974,186142835.341313
6975,186134486.33466926
6976,186126137.32802552
6977,186117788.32138178
6978,186109429.7570995
6979,186136400.25167778
6980,186130139.81516436
6981,186122595.6748183
6982,186114246.6681745
6983,186105897.6615308
6984,186097548.65488708
6985,186089199.6482433
6986,186116290.43497974
6987,186110029.99846625
6988,186102606.15027836
6989,186094266.70341265
6990,186085917.69676894
6991,186077568.6901252
6992,186069219.68348143
6993,186096190.17805973
6994,186086685.2145076
6995,186082385.60120022
6996,186074036.59455648
6997,186065687.58791274
6998,186057338.58126897
6999,186048989.57462525
7000,186076080.3592221
7001,186069819.92270866
7002,186062396.07452074
7003,186054047.067877
7004,186045698.06123328
7005,186037349.0545895
7006,186029000.04794577
7007,186055970.54252404
7008,186049710.10601062
7009,182985354.5097302
7010,182977005.50308648
7011,182968656.4964427
7012,182961112.35609663
7013,182988082.85067493
7014,182981822.41416147
7015,182974278.27381542
7016,182965929.26717168
7017,182957580.25838837
7018,182949231.25174466
7019,182940882.2451009
7020,182967973.03183728
7021,182961712.5953239
7022,182954288.74713594
7023,182945939.7404922
7024,182937590.73384845
7025,182929241.7272047
7026,182920883.16292244
7027,182947853.65750074
7028,182941593.2209873
7029,182934049.08064124
7030,182925700.07399747
7031,182917351.06735373
7032,182909002.06071
7033,182900653.05406624
7034,182927743.84080267
7035,182921483.40428922
7036,182914059.5561013
7037,182905720.1092356
7038,182897371.10259187
7039,182889022.09594813
7040,182880673.0893044
7041,182907643.58388266
7042,182898138.62033054
7043,182893839.0070232
7044,182885490.0003794
7045,182877140.99373567
7046,182868791.9870919
7047,182860442.9804482
7048,182887533.76504508
7049,182881273.3285316
7050,182873849.48034367
7051,182865500.47369993
7052,182857151.4670562
7053,182848802.46041247
7054,182840453.4537687
7055,182867423.94834697
7056,182861163.51183358
7057,184664071.59508306
7058,184655722.58843935
7059,184647373.5817956
7060,184639829.4414495
7061,184666799.9360278
7062,184660539.49951437
7063,184652995.3591683
7064,184644646.35252455
7065,184636297.34374124
7066,184627948.33709753
7067,184619599.33045378
7068,184646690.11719015
7069,184640429.68067676
7070,184633005.8324888
7071,184624656.82584506
7072,184616307.81920135
7073,184607958.81255758
7074,184599600.2482753
7075,184626570.7428536
7076,184620310.3063402
7077,184612766.1659941
7078,184604417.15935034
7079,184596068.1527066
7080,184587719.14606288
7081,184579370.13941914
7082,184606460.92615554
7083,184600200.48964208
7084,184592776.6414542
7085,184584437.19458848
7086,184576088.18794477
7087,184567739.181301
7088,184559390.17465726
7089,184586360.66923556
7090,184576855.7056834
7091,184572556.09237605
7092,184564207.08573228
7093,184555858.07908854
7094,184547509.0724448
7095,184539160.06580105
7096,184566250.85039794
7097,184559990.41388446
7098,184552566.56569654
7099,184544217.55905282
7100,184535868.55240908
7101,184527519.54576534
7102,184519170.5391216
7103,184546141.03369984
7104,184539880.59718645
7105,59685715.75747692
7106,59677366.750833176
7107,59669017.74418943
7108,59660668.7375457
7109,59688444.09842163
7110,59682183.6619082
7111,59674639.52156213
7112,59666290.51491839
7113,59657941.5061351
7114,59649592.49949136
7115,59641243.492847614
7116,59668334.27958403
7117,59662073.8430706
7118,59654649.99488266
7119,59646300.988238916
7120,59637951.98159517
7121,59629602.97495143
7122,59621244.41066918
7123,59648214.90524745
7124,59641954.46873402
7125,59634410.32838795
7126,59626061.3217442
7127,59617712.31510046
7128,59609363.30845671
7129,59601014.30181298
7130,59628105.08854938
7131,59621844.65203596
7132,59614420.80384802
7133,59606081.356982335
7134,59597732.35033859
7135,59589383.34369485
7136,59581034.33705111
7137,59608004.83162938
7138,59601744.39511596
7139,59594200.25476988
7140,59585851.248126134
7141,59577502.241482385
7142,59569153.23483865
7143,59560804.22819491
7144,59587895.012791775
7145,59581634.57627834
7146,59574210.728090405
7147,59565861.721446656
7148,59557512.71480293
7149,59549163.70815918
7150,59540814.701515436
7151,59567785.19609371
7152,59561524.75958028
7153,230806085.2538065
7154,230797736.2471628
7155,230789387.240519
7156,230781038.23387527
7157,230808813.5947512
7158,230802553.1582378
7159,230795009.01789173
7160,230786660.01124796
7161,230778311.00246468
7162,230769961.99582097
7163,230761612.9891772
7164,230788703.7759136
7165,230782443.3394002
7166,230775019.49121225
7167,230766670.4845685
7168,230758321.47792476
7169,230749972.47128102
7170,230739523.44769192
7171,230766493.94227022
7172,230760233.50575677
7173,230752689.36541072
7174,230744340.3587669
7175,230735991.3521232
7176,230727642.3454795
7177,230719293.33883575
7178,230746384.12557214
7179,230740123.6890587
7180,230732699.84087077
7181,230724360.3940051
7182,230716011.38736138
7183,230707662.3807176
7184,230699313.37407386
7185,230726283.86865214
7186,230720023.4321387
7187,230712479.29179266
7188,230704130.2851489
7189,230695781.27850515
7190,230687432.2718614
7191,230679083.26521766
7192,230706174.04981455
7193,230699913.61330107
7194,230692489.76511315
7195,230684140.7584694
7196,230675791.7518257
7197,230667442.74518195
7198,230659093.73853818
7199,230686064.23311645
7200,230679803.79660305
7201,59888534.47075814
7202,59880185.464114405
7203,59871836.457470655
7204,59863487.45082692
7205,59891262.81170286
7206,59885002.37518943
7207,59876653.36854569
7208,59868304.36190194
7209,59859955.35311866
7210,59851606.346474916
7211,59843257.33983117
7212,59871152.99286525
7213,59864892.556351826
7214,59856663.84186621
7215,59848314.835222475
7216,59839965.82857873
7217,59831616.82193499
7218,59823258.25765273
7219,59851033.61852868
7220,59844773.18201524
7221,59836424.175371505
7222,59828075.16872776
7223,59819726.16208402
7224,59811377.15544027
7225,59803028.14879653
7226,59830923.801830605
7227,59824663.36531719
7228,59816434.65083158
7229,59808095.203965895
7230,59799746.19732215
7231,59791397.1906784
7232,59783048.18403467
7233,59810823.54491061
7234,59804563.10839718
7235,59796214.101753436
7236,59787865.09510969
7237,59779516.088465944
7238,59771971.94811987
7239,59763622.94147614
7240,59790713.726073004
7241,59784453.289559565
7242,59777029.441371635
7243,59768680.434727885
7244,59760331.42808415
7245,59751982.42144041
7246,59743633.414796665
7247,59770603.90937493
7248,59764343.472861506
7249,2152331.9008948226
7250,2160680.9075385653
7251,2169029.914182308
7252,2177378.920826051
7253,2149603.5599501086
7254,2155863.996463539
7255,2164213.003107282
7256,2172562.009751025
7257,2180911.0185343106
7258,2189260.025178053
7259,2197609.0318217957
7260,2169713.3787877145
7261,2175973.8153011454
7262,2184202.5297867497
7263,2192551.5364304925
7264,2200900.5430742344
7265,2209249.5497179776
7266,2217608.114000236
7267,2189832.7531242934
7268,2196093.1896377243
7269,2204442.196281467
7270,2212791.20292521
7271,2220335.343271284
7272,2228684.3499150267
7273,2237033.3565587695
7274,2209942.569822357
7275,2216203.0063357875
7276,2223626.854523723
7277,2231966.3013894074
7278,2240315.3080331497
7279,2248664.3146768925
7280,2257013.321320635
7281,2230042.8267423613
7282,2236303.2632557927
7283,2243847.403601866
7284,2252196.410245609
7285,2260545.416889352
7286,2268894.4235330946
7287,2277243.4301768374
7288,2250152.6455799676
7289,2256413.0820933986
7290,2263836.930281334
7291,2272185.936925077
7292,2280534.9435688187
7293,2288883.9502125615
7294,2297232.9568563043
7295,2270262.462278031
7296,2276522.8987914617
